scraped_at,league,team,player,games,wins,losses,saves,holds,hold_points,cg,sho,no_bb_games,win_pct,bf,ip,hits,hr,bb,ibb,hbp,so,wp,bk,runs,er,era,npb_id
2026-06-03 15:53:56,Central,阪神タイガース,石黒 佑弥,8,0,0,0,0,0,0,0,0,.000,60,13,16,2,4,0,1,18,0,0,8,8,5.54,01105159
2026-06-03 15:53:56,Central,阪神タイガース,伊藤 将司,1,0,0,0,0,0,0,0,0,.000,13,2.1,6,0,1,0,0,1,0,0,3,3,11.57,71375153
2026-06-03 15:53:56,Central,阪神タイガース,伊原 陵人,3,2,0,0,0,0,0,0,0,1.000,56,12.1,12,2,6,0,2,11,0,0,6,6,4.38,71375150
2026-06-03 15:53:56,Central,阪神タイガース,茨木 秀俊,3,1,0,0,0,0,0,0,0,1.000,63,12.2,18,2,8,1,0,10,0,0,9,9,6.39,81185157
2026-06-03 15:53:56,Central,阪神タイガース,岩貞 祐太,1,0,0,0,0,0,0,0,0,.000,7,0.2,3,0,1,0,0,0,0,0,3,1,13.50,51355139
2026-06-03 15:53:56,Central,阪神タイガース,岩崎 優,15,0,1,9,2,2,0,0,0,.000,55,14.2,13,0,2,0,0,14,0,0,2,2,1.23,31335139
2026-06-03 15:53:56,Central,阪神タイガース,大竹 耕太郎,8,2,4,0,0,0,0,0,0,.333,200,51,49,3,6,1,0,32,1,0,18,13,2.29,41345136
2026-06-03 15:53:56,Central,阪神タイガース,及川 雅貴,12,1,0,0,2,3,0,0,0,1.000,42,10.2,9,1,3,0,0,6,0,0,5,5,4.22,91795151
2026-06-03 15:53:56,Central,阪神タイガース,木下 里都,4,0,1,0,0,0,0,0,0,.000,37,7.1,12,2,3,0,0,4,0,0,5,5,6.14,41745150
2026-06-03 15:53:56,Central,阪神タイガース,桐敷 拓馬,18,0,2,1,7,7,0,0,0,.000,74,15.1,21,2,4,1,2,8,1,0,12,12,7.04,01705155
2026-06-03 15:53:56,Central,阪神タイガース,工藤 泰成,13,0,0,0,1,1,0,0,0,.000,56,13.1,12,0,5,0,0,14,0,0,3,3,2.03,81785150
2026-06-03 15:53:56,Central,阪神タイガース,才木 浩人,10,5,2,0,0,0,1,1,0,.714,246,60.1,50,4,14,1,2,78,0,0,24,21,3.13,41745134
2026-06-03 15:53:56,Central,阪神タイガース,椎葉 剛,3,0,0,0,0,0,0,0,0,.000,22,5,2,0,5,1,0,3,0,0,0,0,0.00,21925159
2026-06-03 15:53:56,Central,阪神タイガース,髙橋 遥人,8,6,0,0,0,0,4,4,2,1.000,224,62.2,31,1,8,0,1,58,1,0,6,6,0.86,91095136
2026-06-03 15:53:56,Central,阪神タイガース,津田 淳哉,1,0,0,0,0,0,0,0,0,.000,3,1,0,0,1,0,0,0,0,0,0,0,0.00,11415159
2026-06-03 15:53:56,Central,阪神タイガース,ドリス,21,1,1,8,8,9,0,0,0,.500,81,20.1,13,0,7,1,0,25,1,0,2,2,0.89,03505132
2026-06-03 15:53:56,Central,阪神タイガース,富田 蓮,1,0,0,0,0,0,0,0,0,.000,10,2,4,1,0,0,0,2,0,0,3,3,13.50,51255157
2026-06-03 15:53:56,Central,阪神タイガース,西 勇輝,4,3,1,0,0,0,0,0,0,.750,89,22,16,3,6,0,3,13,0,0,5,5,2.05,71275118
2026-06-03 15:53:56,Central,阪神タイガース,畠 世周,6,0,0,0,1,1,0,0,0,.000,20,6,3,1,1,0,1,2,0,0,2,2,3.00,31635134
2026-06-03 15:53:56,Central,阪神タイガース,早川 太貴,8,0,2,0,1,1,0,0,0,.000,54,11.2,12,3,6,0,0,13,0,0,10,9,6.94,57955159
2026-06-03 15:53:56,Central,阪神タイガース,村上 頌樹,10,4,3,0,0,0,1,1,1,.571,272,70,50,5,12,1,1,57,0,0,19,15,1.93,13315153
2026-06-03 15:53:56,Central,阪神タイガース,モレッタ,17,2,2,0,5,7,0,0,0,.500,62,14,13,3,7,0,1,18,1,0,11,11,7.07,03705152
2026-06-03 15:53:56,Central,阪神タイガース,門別 啓人,3,0,1,0,0,0,0,0,0,.000,36,8,8,2,4,0,0,5,0,0,5,5,5.63,53355157
2026-06-03 15:53:56,Central,阪神タイガース,湯浅 京己,18,3,0,0,1,4,0,0,0,1.000,64,17.1,11,1,7,0,0,16,1,0,6,6,3.12,41845138
2026-06-03 15:53:56,Central,阪神タイガース,ルーカス,3,0,2,0,0,0,0,0,0,.000,64,14.2,19,2,4,0,0,15,0,0,9,9,5.52,73975152
2026-06-03 15:53:56,Central,阪神タイガース,石黒 佑弥,5,0,0,0,0,0,0,0,0,.000,22,6,1,0,2,0,1,5,0,0,0,0,0.00,01105159
2026-06-03 15:53:56,Central,阪神タイガース,伊藤 将司,4,1,0,0,0,0,1,0,0,1.000,48,14,6,1,2,0,0,13,1,0,2,2,1.29,71375153
2026-06-03 15:53:56,Central,阪神タイガース,伊原 陵人,2,2,0,0,0,0,0,0,0,1.000,35,9,6,0,2,0,0,9,0,0,0,0,0.00,71375150
2026-06-03 15:53:56,Central,阪神タイガース,茨木 秀俊,6,2,2,0,0,0,0,0,0,.500,126,30.1,28,2,7,0,1,21,3,0,13,9,2.67,81185157
2026-06-03 15:53:56,Central,阪神タイガース,岩貞 祐太,10,0,2,0,0,0,0,0,0,.000,49,11.2,11,1,6,0,0,11,0,0,7,7,5.40,51355139
2026-06-03 15:53:56,Central,阪神タイガース,大竹 耕太郎,3,1,2,0,0,0,0,0,0,.333,73,17,21,2,0,0,3,11,0,0,11,9,4.76,41345136
2026-06-03 15:53:56,Central,阪神タイガース,小川 一平,14,0,1,0,0,0,0,0,0,.000,69,15,19,1,8,0,1,16,2,0,11,11,6.60,11715151
2026-06-03 15:53:56,Central,阪神タイガース,及川 雅貴,5,0,1,0,0,0,0,0,0,.000,27,5.1,7,1,5,0,0,1,0,0,5,5,8.44,91795151
2026-06-03 15:53:56,Central,阪神タイガース,木下 里都,6,1,0,1,0,0,0,0,0,1.000,57,16,12,0,2,0,0,19,0,0,1,0,0.00,41745150
2026-06-03 15:53:56,Central,阪神タイガース,桐敷 拓馬,1,0,0,0,0,0,0,0,0,.000,11,2,4,0,1,0,0,1,0,0,2,2,9.00,01705155
2026-06-03 15:53:56,Central,阪神タイガース,工藤 泰成,4,1,0,0,0,0,0,0,0,1.000,23,6,4,0,3,0,0,9,0,0,0,0,0.00,81785150
2026-06-03 15:53:56,Central,阪神タイガース,今朝丸 裕喜,10,3,2,0,0,0,0,0,0,.600,215,51.1,50,4,16,0,1,30,1,0,25,14,2.45,31935150
2026-06-03 15:53:56,Central,阪神タイガース,才木 浩人,1,1,0,0,0,0,0,0,0,1.000,17,5,3,0,0,0,0,2,0,0,1,1,1.80,41745134
2026-06-03 15:53:56,Central,阪神タイガース,椎葉 剛,16,0,1,1,0,0,0,0,0,.000,67,17,11,0,7,0,1,19,1,0,2,1,0.53,21925159
2026-06-03 15:53:56,Central,阪神タイガース,下村 海翔,1,0,0,0,0,0,0,0,0,.000,6,1,1,0,1,0,1,0,1,0,1,1,9.00,61965159
2026-06-03 15:53:56,Central,阪神タイガース,神宮 僚介,7,0,0,0,0,0,0,0,0,.000,26,6,8,1,1,0,0,5,0,0,2,2,3.00,71075152
2026-06-03 15:53:56,Central,阪神タイガース,津田 淳哉,21,0,1,4,0,0,0,0,0,.000,95,22.1,21,0,2,0,2,22,0,0,6,5,2.01,11415159
2026-06-03 15:53:56,Central,阪神タイガース,富田 蓮,15,0,3,0,0,0,0,0,0,.000,105,24.1,32,3,2,0,0,9,1,0,14,11,4.07,51255157
2026-06-03 15:53:56,Central,阪神タイガース,西 勇輝,4,2,2,0,0,0,0,0,0,.500,82,19,21,2,5,0,0,7,0,0,9,6,2.84,71275118
2026-06-03 15:53:56,Central,阪神タイガース,能登 嵩都,9,0,3,0,0,0,0,0,0,.000,202,44,50,3,29,0,4,28,5,0,18,16,3.27,17915159
2026-06-03 15:53:56,Central,阪神タイガース,畠 世周,3,0,0,0,0,0,0,0,0,.000,13,3,3,0,1,0,0,5,0,0,1,1,3.00,31635134
2026-06-03 15:53:56,Central,阪神タイガース,早川 太貴,3,0,3,0,0,0,0,0,0,.000,70,13,23,1,9,0,1,7,0,0,17,17,11.77,57955159
2026-06-03 15:53:56,Central,阪神タイガース,早瀬 朔,1,0,0,0,0,0,0,0,0,.000,12,3,3,0,0,0,0,2,0,0,0,0,0.00,31635152
2026-06-03 15:53:56,Central,阪神タイガース,マルティネス,14,0,4,0,0,0,0,0,0,.000,159,36,32,1,17,0,1,23,3,0,20,16,4.00,13215159
2026-06-03 15:53:56,Central,阪神タイガース,松原 快,14,1,0,0,0,0,0,0,0,1.000,108,21,21,1,26,1,3,14,4,0,17,15,6.43,93195159
2026-06-03 15:53:56,Central,阪神タイガース,モレッタ,4,0,0,0,0,0,0,0,0,.000,13,4,1,0,1,0,0,4,0,0,0,0,0.00,03705152
2026-06-03 15:53:56,Central,阪神タイガース,門別 啓人,11,4,1,1,0,0,0,0,0,.800,144,36.1,33,2,6,0,0,17,2,0,9,8,1.98,53355157
2026-06-03 15:53:56,Central,阪神タイガース,ラグズデール,8,0,3,0,0,0,0,0,0,.000,159,37.1,26,0,25,0,2,30,4,0,14,10,2.41,63765152
2026-06-03 15:53:56,Central,阪神タイガース,ルーカス,2,0,1,0,0,0,0,0,0,.000,33,5.2,11,0,4,0,1,6,0,0,7,6,9.53,73975152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,東 克樹,9,5,3,0,0,0,1,0,1,.625,229,59,45,4,11,0,1,47,1,0,16,11,1.68,51155136
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,石田 健大,2,0,0,0,0,0,0,0,0,.000,12,2.1,3,2,1,0,0,3,0,0,3,2,7.71,11315130
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,石田 裕太郎,10,3,5,0,0,0,0,0,0,.375,243,60.2,54,1,11,1,2,62,3,0,15,13,1.93,21125159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,伊勢 大夢,12,0,1,0,5,5,0,0,0,.000,49,10.2,13,1,5,0,0,8,0,0,5,5,4.22,41145151
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,入江 大生,5,0,2,0,0,0,0,0,0,.000,96,19.2,27,2,9,0,1,25,0,0,18,16,7.32,61365153
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,岩田 将貴,7,0,0,0,0,0,0,0,0,.000,37,9,9,0,1,0,0,7,0,0,1,1,1.00,81385153
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,尾形 崇斗,1,1,0,0,0,0,0,0,0,1.000,20,5,2,0,1,0,2,7,0,0,0,0,0.00,
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,片山 皓心,1,0,1,0,0,0,0,0,0,.000,20,2.2,9,1,2,0,1,2,0,0,7,7,23.63,61565152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,コックス,2,1,0,0,0,0,0,0,0,1.000,37,9,10,2,2,1,0,7,1,0,3,3,3.00,83385152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,坂本 裕哉,22,0,1,0,3,3,0,0,0,.000,92,20.2,21,2,7,2,0,16,1,0,11,6,2.61,11015151
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,篠木 健太郎,4,1,1,0,0,0,0,0,0,.500,95,22,23,1,9,1,0,22,0,0,11,11,4.50,41045150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,柴田 竜拓,1,0,0,0,0,0,0,0,0,.000,1,0.1,0,0,0,0,0,0,0,0,0,0,0.00,41945132
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,島田 舜也,4,1,1,0,0,0,0,0,0,.500,85,19.2,22,1,6,0,0,16,1,0,11,11,5.03,11015152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,平良 拳太郎,8,2,3,0,0,0,0,0,0,.400,150,36,30,4,11,1,3,39,1,0,17,17,4.25,01905139
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,竹田 祐,5,1,3,0,0,0,0,0,0,.250,95,22.1,23,4,7,0,0,15,0,0,21,15,6.04,11415150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,武田 陸玖,1,0,1,0,0,0,0,0,0,.000,13,2,2,0,4,0,0,1,0,0,2,1,4.50,91295159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,デュプランティエ,2,0,2,0,0,0,0,0,0,.000,40,9,8,0,5,0,0,6,1,0,4,3,3.00,13715150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,中川 虎大,19,4,2,0,9,13,0,0,0,.667,72,19,10,0,6,0,0,30,0,0,3,3,1.42,21225136
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,中川 颯,5,0,0,0,0,0,0,0,0,.000,35,7.1,13,1,2,0,0,4,0,0,3,3,3.68,21425153
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,橋本 達弥,6,1,0,0,0,1,0,0,0,1.000,30,6.2,3,0,8,0,0,9,0,0,1,1,1.35,31635157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,深沢 鳳介,3,0,1,0,0,0,0,0,0,.000,65,13,22,1,5,1,0,9,0,0,14,9,6.23,61665155
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,堀岡 隼人,5,0,0,0,0,0,0,0,0,.000,30,7,6,1,3,0,0,7,2,0,4,4,5.14,71875134
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,マルセリーノ,12,0,0,0,1,1,0,0,0,.000,71,14.2,19,2,9,0,1,12,1,0,11,11,6.75,33235155
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,宮城 滝太,13,0,0,0,0,0,0,0,0,.000,54,13.2,12,1,2,0,0,17,1,0,3,3,1.98,51855138
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,山﨑 康晃,18,0,1,13,2,2,0,0,0,.000,71,17.1,14,2,6,0,1,17,1,0,6,5,2.60,41845130
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,吉野 光樹,12,0,1,0,2,2,0,0,0,.000,56,12.1,14,2,6,0,0,10,1,0,7,7,5.11,33535157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,ルイーズ,18,1,0,0,7,8,0,0,0,1.000,69,17.1,15,0,1,0,1,16,0,0,4,4,2.08,53955152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,レイノルズ,24,2,0,0,19,21,0,0,0,1.000,100,25,15,1,6,0,2,38,0,0,6,5,1.80,93995152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,若松 尚輝,7,0,0,0,1,1,0,0,0,.000,57,13,9,0,9,1,1,9,0,0,4,4,2.77,63365150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,石田 健大,14,0,1,0,0,0,0,0,0,.000,66,17.2,8,0,5,0,1,17,0,0,1,1,0.51,11315130
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,石田 裕太郎,1,1,0,0,0,0,0,0,0,1.000,20,6,1,0,0,0,0,5,0,0,0,0,0.00,21125159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,伊勢 大夢,4,0,0,0,0,0,0,0,0,.000,16,4,1,0,1,0,1,5,0,0,0,0,0.00,41145151
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,入江 大生,5,0,2,0,0,0,0,0,0,.000,108,24.2,27,2,7,0,1,26,0,1,8,8,2.92,61365153
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,岩田 将貴,15,0,0,0,0,0,0,0,0,.000,43,11.2,8,0,4,0,0,8,0,0,2,1,0.77,81385153
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,尾形 崇斗,2,0,0,0,0,0,0,0,0,.000,36,11,3,0,2,0,0,17,0,0,0,0,0.00,
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,片山 皓心,9,3,3,0,0,0,0,0,0,.500,150,37.1,29,2,10,0,2,39,1,0,14,13,3.13,61565152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,金渕 光希,6,1,3,0,0,0,0,0,0,.250,103,22,29,0,11,0,0,14,1,0,17,12,4.91,41545150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,小園 健太,5,2,0,0,0,0,0,0,0,1.000,89,21.1,18,2,7,0,0,14,0,0,8,8,3.38,31935155
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,坂本 裕哉,1,0,0,0,0,0,0,0,0,.000,7,1,3,0,1,0,0,3,0,0,1,1,9.00,11015151
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,佐々木 千隼,8,2,0,0,0,0,0,0,0,1.000,39,10,5,0,4,0,0,9,0,0,1,1,0.90,71975134
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,篠木 健太郎,6,0,1,1,0,0,0,0,0,.000,75,18.2,14,0,5,0,1,23,0,1,7,5,2.41,41045150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,島田 舜也,5,2,0,0,0,0,0,0,0,1.000,76,19.2,12,0,8,0,0,10,3,0,1,1,0.46,11015152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,清水 麻成,3,0,0,0,0,0,0,0,0,.000,9,3,0,0,0,0,0,2,0,0,0,0,0.00,41945159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,庄司 陽斗,11,4,1,0,0,0,0,0,0,.800,150,36.1,35,2,7,0,0,30,2,0,10,7,1.73,81985159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,平良 拳太郎,2,1,0,0,0,0,0,0,0,1.000,32,8.1,7,0,0,0,0,11,0,1,0,0,0.00,01905139
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,竹田 祐,3,0,0,0,0,0,0,0,0,.000,32,7.2,6,0,2,0,0,7,0,0,3,1,1.17,11415150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,武田 陸玖,9,1,3,1,0,0,0,0,0,.250,121,30,21,2,12,0,1,35,0,0,12,8,2.40,91295159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,デュプランティエ,1,1,0,0,0,0,0,0,0,1.000,19,5,1,0,2,0,1,2,0,0,0,0,0.00,13715150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,中川 虎大,3,0,0,0,0,0,0,0,0,.000,15,3,2,0,4,0,0,1,0,0,3,3,9.00,21225136
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,中川 颯,9,1,1,0,0,0,0,0,0,.500,33,9,3,0,2,0,1,5,0,0,1,0,0.00,21425153
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,橋本 達弥,11,0,1,0,0,0,0,0,0,.000,46,10,14,1,1,0,1,11,0,0,9,5,4.50,31635157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,浜地 真澄,15,2,0,0,0,0,0,0,0,1.000,58,14,10,1,1,0,1,16,0,0,7,2,1.29,71675134
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,馬場 皐輔,15,0,0,0,0,0,0,0,0,.000,55,13,13,0,3,0,0,17,1,0,4,2,1.38,41445136
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,深沢 鳳介,7,3,0,0,0,0,0,0,0,1.000,101,25.2,25,1,5,0,1,15,2,0,7,6,2.10,61665155
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,藤浪 晋太郎,6,1,1,0,0,0,0,0,0,.500,80,19,14,0,8,0,1,21,0,1,7,3,1.42,41045137
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,堀岡 隼人,11,2,0,4,0,0,0,0,0,1.000,41,11.1,4,0,4,0,0,6,0,0,1,0,0.00,71875134
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,マルセリーノ,6,1,0,1,0,0,0,0,0,1.000,24,6,4,0,2,0,0,11,2,0,2,2,3.00,33235155
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,松本 隆之介,1,0,0,0,0,0,0,0,0,.000,15,4,1,0,2,0,1,2,0,0,0,0,0.00,93195153
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,松本 凌人,16,0,0,0,0,0,0,0,0,.000,61,15.1,12,1,5,0,0,17,0,0,4,2,1.17,23125159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,宮城 滝太,2,0,0,0,0,0,0,0,0,.000,6,2,1,0,0,0,0,0,0,0,0,0,0.00,51855138
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,森下 瑠大,1,0,0,0,0,0,0,0,0,.000,3,1,0,0,0,0,0,3,0,0,0,0,0.00,63165157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,吉岡 暖,4,0,0,0,0,0,0,0,0,.000,15,4,3,0,0,0,0,5,0,0,1,1,2.25,73375150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,吉野 光樹,5,0,1,0,0,0,0,0,0,.000,31,7.2,3,0,2,0,0,18,0,0,2,0,0.00,33535157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,ルイーズ,2,0,0,0,0,0,0,0,0,.000,8,2,1,0,1,0,0,2,0,0,0,0,0.00,53955152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,若松 尚輝,12,1,0,0,0,0,0,0,0,1.000,52,13,8,0,5,0,0,11,1,0,1,1,0.69,63365150
2026-06-03 15:53:56,Central,読売ジャイアンツ,赤星 優志,15,3,2,0,2,4,0,0,0,.600,89,21.2,18,1,6,1,2,16,0,0,5,5,2.08,51155155
2026-06-03 15:53:56,Central,読売ジャイアンツ,石川 達也,6,0,0,0,0,0,0,0,0,.000,34,6.1,13,2,4,0,0,5,0,0,12,12,17.05,61165153
2026-06-03 15:53:56,Central,読売ジャイアンツ,泉 圭輔,2,0,0,0,0,0,0,0,0,.000,8,2,2,0,1,0,0,1,0,0,0,0,0.00,01105138
2026-06-03 15:53:56,Central,読売ジャイアンツ,井上 温大,8,4,4,0,0,0,0,0,0,.500,186,46.2,39,3,11,1,1,47,1,0,19,16,3.09,51355151
2026-06-03 15:53:56,Central,読売ジャイアンツ,ウィットリー,7,1,3,0,0,0,0,0,0,.250,157,38.2,27,5,15,0,1,44,1,0,18,15,3.49,53355152
2026-06-03 15:53:56,Central,読売ジャイアンツ,北浦 竜次,11,0,0,0,2,2,0,0,0,.000,43,9.2,13,3,2,0,0,5,0,0,11,11,10.24,01505136
2026-06-03 15:53:56,Central,読売ジャイアンツ,大勢,22,1,0,3,15,16,0,0,0,1.000,73,21.1,7,2,3,0,1,22,0,0,4,4,1.69,81085155
2026-06-03 15:53:56,Central,読売ジャイアンツ,高梨 雄平,10,1,0,0,4,5,0,0,0,1.000,29,5.2,9,1,3,1,0,9,0,0,1,1,1.59,91095134
2026-06-03 15:53:56,Central,読売ジャイアンツ,竹丸 和幸,9,5,4,0,0,0,1,0,0,.556,227,54.1,52,5,16,0,1,51,1,0,20,18,2.98,71275152
2026-06-03 15:53:56,Central,読売ジャイアンツ,田中 瑛斗,23,1,0,1,15,16,0,0,0,1.000,74,19.2,13,0,4,1,1,15,0,0,1,1,0.46,61065136
2026-06-03 15:53:56,Central,読売ジャイアンツ,田中 将大,8,3,2,0,0,0,0,0,0,.600,190,44.2,46,2,13,2,0,34,0,0,19,15,3.02,11215114
2026-06-03 15:53:56,Central,読売ジャイアンツ,田和 廉,22,0,0,0,2,2,0,0,0,.000,78,19.1,13,0,6,0,2,11,0,0,3,3,1.40,21225152
2026-06-03 15:53:56,Central,読売ジャイアンツ,戸郷 翔征,5,2,1,0,0,0,0,0,0,.667,106,25,24,2,7,0,4,23,1,0,9,9,3.24,41045138
2026-06-03 15:53:56,Central,読売ジャイアンツ,中川 皓太,18,1,0,0,6,7,0,0,0,1.000,63,14,15,2,4,1,0,11,0,0,4,4,2.57,81285132
2026-06-03 15:53:56,Central,読売ジャイアンツ,西舘 勇陽,1,1,0,0,0,0,0,0,0,1.000,25,6,4,0,3,0,0,8,0,0,0,0,0.00,31635159
2026-06-03 15:53:56,Central,読売ジャイアンツ,則本 昂大,7,1,3,0,0,0,0,0,0,.250,165,39.2,45,6,8,0,1,27,0,0,18,18,4.08,51055137
2026-06-03 15:53:56,Central,読売ジャイアンツ,ハワード,2,0,1,0,0,0,0,0,0,.000,43,9.1,9,0,7,1,0,14,0,0,5,4,3.86,23725150
2026-06-03 15:53:56,Central,読売ジャイアンツ,船迫 大雅,18,1,1,0,8,9,0,0,0,.500,52,13.1,5,1,7,1,2,11,0,0,4,4,2.70,31835157
2026-06-03 15:53:56,Central,読売ジャイアンツ,堀田 賢慎,7,1,0,0,0,1,0,0,0,1.000,43,11.2,7,1,2,0,0,10,0,0,1,1,0.77,21625151
2026-06-03 15:53:56,Central,読売ジャイアンツ,マタ,3,0,1,0,0,0,0,0,0,.000,62,13.2,12,0,8,0,2,15,0,0,5,5,3.29,53755152
2026-06-03 15:53:56,Central,読売ジャイアンツ,マルティネス,20,1,1,17,1,2,0,0,0,.500,71,19.1,11,0,4,0,0,23,0,0,4,4,1.86,23925134
2026-06-03 15:53:56,Central,読売ジャイアンツ,又木 鉄平,4,1,1,0,0,1,0,0,0,.500,54,11.1,15,0,7,0,1,7,0,0,4,4,3.18,33135159
2026-06-03 15:53:56,Central,読売ジャイアンツ,宮原 駿介,5,1,0,0,0,1,0,0,0,1.000,20,4.1,6,0,3,0,0,3,0,1,1,1,2.08,13115150
2026-06-03 15:53:56,Central,読売ジャイアンツ,森田 駿哉,2,0,0,0,0,0,0,0,0,.000,40,8.2,11,2,2,0,1,7,0,0,7,7,7.27,43345159
2026-06-03 15:53:56,Central,読売ジャイアンツ,山城 京平,1,0,0,0,0,0,0,0,0,.000,13,2,3,0,3,0,2,1,0,0,5,5,22.50,43145152
2026-06-03 15:53:56,Central,読売ジャイアンツ,ルシアーノ,11,0,1,0,6,6,0,0,0,.000,44,11,7,2,6,0,0,8,0,0,4,4,3.27,03005157
2026-06-03 15:53:56,Central,読売ジャイアンツ,赤星 優志,1,0,0,1,0,0,0,0,0,.000,19,4,3,1,2,0,1,5,0,0,4,3,6.75,51155155
2026-06-03 15:53:56,Central,読売ジャイアンツ,石川 達也,9,0,0,1,0,0,0,0,0,.000,41,9.2,8,1,2,0,1,15,3,0,1,1,0.93,61165153
2026-06-03 15:53:56,Central,読売ジャイアンツ,泉 圭輔,11,0,2,1,0,0,0,0,0,.000,96,20,31,1,5,0,0,17,1,0,12,7,3.15,01105138
2026-06-03 15:53:56,Central,読売ジャイアンツ,井上 温大,3,2,0,0,0,0,0,0,0,1.000,68,17,14,1,4,0,0,26,0,0,2,1,0.53,51355151
2026-06-03 15:53:56,Central,読売ジャイアンツ,ウィットリー,1,0,0,0,0,0,0,0,0,.000,16,4,4,0,1,0,0,4,0,0,0,0,0.00,53355152
2026-06-03 15:53:56,Central,読売ジャイアンツ,北浦 竜次,7,0,1,0,0,0,0,0,0,.000,31,6.1,8,0,4,0,1,2,0,0,2,2,2.84,01505136
2026-06-03 15:53:56,Central,読売ジャイアンツ,河野 優作,6,0,0,0,0,0,0,0,0,.000,21,6,6,0,1,0,0,3,0,0,3,3,4.50,21725152
2026-06-03 15:53:56,Central,読売ジャイアンツ,代木 大和,2,0,1,0,0,0,0,0,0,.000,19,5,4,0,0,0,0,3,0,0,1,1,1.80,11015155
2026-06-03 15:53:56,Central,読売ジャイアンツ,園田 純規,8,2,3,0,0,0,2,1,0,.400,200,48.1,56,5,7,1,1,20,0,0,16,15,2.79,21025159
2026-06-03 15:53:56,Central,読売ジャイアンツ,大勢,1,0,0,0,0,0,0,0,0,.000,4,1,0,0,0,0,0,2,0,0,0,0,0.00,81085155
2026-06-03 15:53:56,Central,読売ジャイアンツ,高梨 雄平,5,0,0,0,0,0,0,0,0,.000,16,4.1,2,0,1,0,1,3,0,0,1,1,2.08,91095134
