scraped_at,league,team,player,games,pa,ab,runs,hits,doubles,triples,hr,tb,rbi,sb,cs,sh,sf,bb,ibb,hbp,so,gidp,avg,slg,obp,npb_id
2026-06-03 15:53:56,Central,広島東洋カープ,菊地 ハルン,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91795150
2026-06-03 15:53:56,Central,広島東洋カープ,岸本 大希,36,143,127,8,25,0,0,0,25,6,8,6,2,2,11,0,1,26,6,.197,.197,.262,51755152
2026-06-03 15:53:56,Central,広島東洋カープ,工藤 泰己,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91795152
2026-06-03 15:53:56,Central,広島東洋カープ,久保 修,2,5,5,0,2,1,0,0,3,1,0,0,0,0,0,0,0,1,1,.400,.600,.400,81585157
2026-06-03 15:53:56,Central,広島東洋カープ,黒原 拓未,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41745155
2026-06-03 15:53:56,Central,広島東洋カープ,ケムナ 誠,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71775136
2026-06-03 15:53:56,Central,広島東洋カープ,小園 海斗,1,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.333,.333,.333,01705138
2026-06-03 15:53:56,Central,広島東洋カープ,小林 結太,20,52,48,4,6,1,0,0,7,2,0,0,0,1,3,0,0,17,0,.125,.146,.173,81785152
2026-06-03 15:53:56,Central,広島東洋カープ,小船 翼,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91995150
2026-06-03 15:53:56,Central,広島東洋カープ,齊藤 汰直,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51955152
2026-06-03 15:53:56,Central,広島東洋カープ,斉藤 優汰,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61765157
2026-06-03 15:53:56,Central,広島東洋カープ,佐々木 泰,8,31,30,5,10,0,0,0,10,1,0,0,0,0,1,0,0,0,0,.333,.333,.355,11015150
2026-06-03 15:53:56,Central,広島東洋カープ,佐藤 啓介,16,67,51,9,19,2,0,1,24,6,0,3,1,0,13,1,2,6,0,.373,.471,.515,71975159
2026-06-03 15:53:56,Central,広島東洋カープ,佐藤 柳之介,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,71075150
2026-06-03 15:53:56,Central,広島東洋カープ,島内 颯太郎,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31935138
2026-06-03 15:53:56,Central,広島東洋カープ,清水 叶人,21,53,48,3,11,1,0,0,12,1,0,1,2,0,3,0,0,6,2,.229,.250,.275,91995157
2026-06-03 15:53:56,Central,広島東洋カープ,末包 昇大,40,135,128,8,26,4,1,3,41,14,0,0,0,1,6,0,0,22,5,.203,.320,.237,51055155
2026-06-03 15:53:56,Central,広島東洋カープ,杉田 健,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51055159
2026-06-03 15:53:56,Central,広島東洋カープ,杉原 望来,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71075159
2026-06-03 15:53:56,Central,広島東洋カープ,鈴木 健矢,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61065151
2026-06-03 15:53:56,Central,広島東洋カープ,髙 太一,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,41045159
2026-06-03 15:53:56,Central,広島東洋カープ,髙木 翔斗,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,.000,.000,.000,11215155
2026-06-03 15:53:56,Central,広島東洋カープ,高橋 昂也,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01005134
2026-06-03 15:53:56,Central,広島東洋カープ,竹下 海斗,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61265150
2026-06-03 15:53:56,Central,広島東洋カープ,辰見 鴻之介,3,13,13,4,6,1,1,0,9,3,0,0,0,0,0,0,0,3,0,.462,.692,.462,71075157
2026-06-03 15:53:56,Central,広島東洋カープ,玉村 昇悟,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41245151
2026-06-03 15:53:56,Central,広島東洋カープ,田村 俊介,34,104,97,7,30,6,1,2,44,12,0,2,0,1,6,0,0,25,2,.309,.454,.346,61265155
2026-06-03 15:53:56,Central,広島東洋カープ,辻 大雅,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81085157
2026-06-03 15:53:56,Central,広島東洋カープ,常廣 羽也斗,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31435159
2026-06-03 15:53:56,Central,広島東洋カープ,堂林 翔太,28,101,91,5,17,3,0,2,26,13,1,0,0,1,8,0,1,12,8,.187,.286,.257,61965131
2026-06-03 15:53:56,Central,広島東洋カープ,仲田 侑仁,25,76,68,3,11,1,0,1,15,6,0,0,0,2,6,0,0,21,2,.162,.221,.224,41445159
2026-06-03 15:53:56,Central,広島東洋カープ,中村 奨成,7,30,28,2,7,1,0,1,11,1,0,0,0,0,2,0,0,4,0,.250,.393,.300,81285136
2026-06-03 15:53:56,Central,広島東洋カープ,中村 貴浩,36,93,86,3,11,2,0,0,13,0,2,2,1,0,5,0,1,17,1,.128,.151,.185,61265157
2026-06-03 15:53:56,Central,広島東洋カープ,名原 典彦,27,76,66,11,16,0,1,0,18,3,8,3,1,0,7,0,2,7,1,.242,.273,.333,11415157
2026-06-03 15:53:56,Central,広島東洋カープ,西川 篤夢,27,68,60,10,8,0,0,0,8,0,1,0,0,0,8,0,0,14,1,.133,.133,.235,01405152
2026-06-03 15:53:56,Central,広島東洋カープ,長谷部 銀次,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51655157
2026-06-03 15:53:56,Central,広島東洋カープ,林 晃汰,36,125,110,9,33,5,0,1,41,11,0,1,0,1,13,1,1,20,2,.300,.373,.376,01405138
2026-06-03 15:53:56,Central,広島東洋カープ,日髙 暖己,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41645157
2026-06-03 15:53:56,Central,広島東洋カープ,平川 蓮,10,39,35,7,12,3,0,1,18,3,0,1,0,0,4,0,0,14,1,.343,.514,.410,71675152
2026-06-03 15:53:56,Central,広島東洋カープ,ファビアン,19,73,70,6,14,3,0,2,23,5,1,1,0,0,2,0,1,20,2,.200,.329,.233,43745150
2026-06-03 15:53:56,Central,広島東洋カープ,二俣 翔一,2,10,9,3,3,1,1,0,6,4,0,0,0,0,1,0,0,2,0,.333,.667,.400,91895153
2026-06-03 15:53:56,Central,広島東洋カープ,塹江 敦哉,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21625130
2026-06-03 15:53:56,Central,広島東洋カープ,前川 誠太,23,80,74,8,21,4,0,3,34,8,1,2,1,0,5,0,0,5,0,.284,.459,.329,41845155
2026-06-03 15:53:56,Central,広島東洋カープ,益田 武尚,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91895157
2026-06-03 15:53:56,Central,広島東洋カープ,松本 竜也,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,73175155
2026-06-03 15:53:56,Central,広島東洋カープ,持丸 泰輝,8,27,23,3,6,0,0,1,9,2,0,0,1,0,2,0,1,7,1,.261,.391,.346,81885151
2026-06-03 15:53:56,Central,広島東洋カープ,森 翔平,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,93395155
2026-06-03 15:53:56,Central,広島東洋カープ,森下 暢仁,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,53155151
2026-06-03 15:53:56,Central,広島東洋カープ,安竹 俊喜,10,32,32,2,5,1,0,0,6,5,0,0,0,0,0,0,0,4,0,.156,.188,.156,23125150
2026-06-03 15:53:56,Central,広島東洋カープ,矢野 雅哉,12,41,31,8,7,1,0,0,8,0,0,0,1,0,8,0,1,5,1,.226,.258,.400,93395153
2026-06-03 15:53:56,Central,広島東洋カープ,ラミレス,40,152,144,11,40,15,1,2,63,19,0,0,0,1,6,0,1,43,0,.278,.438,.309,43045159
2026-06-03 15:53:56,Central,広島東洋カープ,ロベルト,16,43,43,1,11,2,0,0,13,1,0,0,0,0,0,0,0,14,2,.256,.302,.256,63065159
2026-06-03 15:53:56,Central,広島東洋カープ,渡邉 悠斗,13,48,47,3,9,2,0,0,11,2,0,0,0,0,1,0,0,6,2,.191,.234,.208,13515150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,赤羽 由紘,26,62,59,7,16,3,0,2,25,6,5,0,0,0,3,0,0,18,1,.271,.424,.306,51155153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,石井 巧,7,20,18,2,2,1,0,0,3,1,0,0,0,0,2,0,0,6,0,.111,.167,.200,41145152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,石原 勇輝,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,41145159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,伊藤 琉偉,45,95,84,8,13,1,1,2,22,6,2,2,1,0,9,3,1,31,3,.155,.262,.245,81185159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,岩田 幸宏,49,176,165,19,42,5,0,1,50,11,15,3,1,1,8,0,1,38,2,.255,.303,.291,51355155
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,ウォルターズ,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,63965150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,内山 壮真,29,116,98,13,23,5,0,3,37,11,2,1,0,0,16,0,2,24,5,.235,.378,.353,91595153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,オスナ,42,166,155,8,36,6,0,2,48,15,0,2,0,1,10,0,0,28,6,.232,.310,.277,23525153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,大西 広樹,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41545151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,大道 温貴,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41545153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,小川 泰弘,6,12,12,0,2,0,0,0,2,1,0,0,0,0,0,0,0,5,0,.167,.167,.167,11515137
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,奥川 恭伸,8,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,.000,.000,.000,31735151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,キハダ,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,63365152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,木澤 尚文,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11915153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,北村 恵吾,8,13,13,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,1,.077,.077,.077,01505157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,古賀 優大,35,132,123,8,33,4,1,0,39,19,0,0,2,1,3,0,3,11,3,.268,.317,.300,01705134
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,小澤 怜史,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01705132
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,サンタナ,52,202,173,25,47,11,0,11,91,22,0,0,0,0,28,1,1,53,4,.272,.526,.376,53755153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,阪口 皓亮,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81785136
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,澤井 廉,11,27,24,2,4,1,0,1,8,2,0,0,0,0,1,0,2,8,0,.167,.333,.259,51955157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,塩見 泰隆,3,10,10,0,4,2,0,0,6,2,0,0,0,0,0,0,0,0,1,.400,.600,.400,71975136
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,清水 昇,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51955138
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,荘司 宏太,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91295150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,鈴木 叶,21,76,74,6,15,2,2,1,24,10,0,0,0,0,2,0,0,16,1,.203,.324,.224,01005159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,高梨 裕稔,9,19,19,1,2,1,0,0,3,3,0,0,0,0,0,0,0,14,1,.105,.158,.105,21925139
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,高橋 奎二,3,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,.000,.000,51055132
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,拓也,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71575134
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,田口 麗斗,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41945139
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,武岡 龍世,51,160,146,15,36,7,1,3,54,14,0,1,0,0,14,1,0,42,2,.247,.370,.313,71275151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,田中 陽翔,22,44,43,2,9,1,0,0,10,3,0,0,0,0,1,0,0,13,0,.209,.233,.227,01405150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,中村 悠平,18,30,26,1,7,3,0,0,10,0,0,0,1,0,3,0,0,2,1,.269,.385,.345,51255118
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,長岡 秀樹,40,176,161,18,43,8,1,0,53,8,2,3,1,0,14,0,0,27,3,.267,.329,.326,51455151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,並木 秀尊,18,45,44,9,12,0,0,1,15,2,8,0,0,0,1,0,0,7,0,.273,.341,.289,91695153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,橋本 星哉,13,16,14,3,2,1,0,0,3,1,0,0,0,1,1,0,0,3,0,.143,.214,.188,11615157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,廣澤 優,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11815150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,星 知弥,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11815134
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,増居 翔太,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,01805152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,増田 珠,41,135,114,16,33,5,0,4,50,14,1,1,0,2,17,0,2,22,3,.289,.439,.385,11815136
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,松下 歩叶,4,13,13,0,3,1,0,0,4,0,0,0,0,0,0,0,0,3,0,.231,.308,.231,61865152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,松本 健吾,9,17,17,0,3,0,0,0,3,2,0,0,0,0,0,0,0,11,0,.176,.176,.176,03105159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,丸山 和郁,30,82,81,11,29,5,1,2,42,8,4,0,0,0,1,0,0,13,0,.358,.519,.366,93195155
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,丸山 翔大,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,43145153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,宮本 丈,16,17,16,2,5,0,0,1,8,3,0,0,0,0,0,0,1,5,0,.313,.500,.353,01805136
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,モイセエフ ニキータ,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.500,93195150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,モンテル,9,20,19,3,10,1,0,1,14,3,1,0,0,0,1,0,0,3,1,.526,.737,.550,23125157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,茂木 栄五郎,19,35,27,4,6,0,0,0,6,2,0,0,1,0,6,0,1,8,0,.222,.222,.382,61865132
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,山野 太一,9,18,17,0,3,0,0,0,3,3,0,0,0,1,0,0,0,8,0,.176,.176,.167,63365153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,山野辺 翔,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21825138
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,吉村 貢司郎,7,13,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,.000,.000,.077,53555157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,リランソ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,13915152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,青柳 晃洋,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71175132
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,赤羽 由紘,8,26,21,2,6,0,0,1,9,7,0,0,0,1,3,0,1,10,0,.286,.429,.385,51155153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,飯田 琉斗,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01105152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,石井 巧,20,69,59,9,18,5,0,2,29,7,3,0,0,1,9,0,0,13,1,.305,.492,.391,41145152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,石川 雅規,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11315115
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,石原 勇輝,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41145159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,石山 泰稚,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21125137
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,伊藤 琉偉,2,8,7,1,2,0,0,0,2,2,1,0,0,0,1,0,0,1,0,.286,.286,.375,81185159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,ウォルターズ,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,63965150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,内山 壮真,22,80,59,15,17,1,0,3,27,7,0,2,0,2,18,0,1,9,2,.288,.458,.450,91595153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,オスナ,5,12,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.083,.083,.083,23525153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,大西 広樹,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41545151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,大道 温貴,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41545153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,小川 泰弘,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11515137
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,奥川 恭伸,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,31735151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,柿沼 友哉,15,34,29,1,3,1,0,0,4,2,0,0,0,1,4,0,0,4,2,.103,.138,.206,21525132
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,木澤 尚文,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11915153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,北村 恵吾,26,82,75,7,15,0,0,0,15,4,0,0,0,1,4,0,2,14,1,.200,.200,.256,01505157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,小澤 怜史,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01705132
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,小宮 悠瞳,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11915152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,阪口 皓亮,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81785136
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,坂本 拓己,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81785157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,佐藤 琢磨,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61965155
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,澤井 廉,28,97,78,13,15,3,1,2,26,7,0,1,0,1,17,0,1,22,0,.192,.333,.340,51955157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,澤野 聖悠,47,115,104,14,22,2,2,7,49,18,6,2,3,0,7,0,1,34,3,.212,.471,.268,21025151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,塩見 泰隆,36,120,104,14,24,4,0,2,34,5,0,1,0,0,16,0,0,27,10,.231,.327,.333,71975136
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,下川 隼佑,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,77575159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,翔聖,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,53255159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,鈴木 叶,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,.000,.000,.667,01005159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,鈴木 蓮吾,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61065152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,高梨 裕稔,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,21925139
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,髙野 颯太,24,74,62,4,8,1,0,0,9,2,1,3,0,0,12,0,0,24,2,.129,.145,.270,81085159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,高橋 奎二,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51055132
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,拓也,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71575134
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,田口 麗斗,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41945139
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,竹山 日向,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91295155
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,田中 陽翔,16,61,53,5,14,0,0,1,17,5,1,0,0,0,8,0,0,15,3,.264,.321,.361,01405150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,中川 拓真,21,43,42,6,10,1,0,0,11,3,1,0,0,0,1,0,0,9,1,.238,.262,.256,01405153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,中村 優斗,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91695150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,中村 悠平,6,20,16,1,4,1,0,0,5,2,0,0,0,0,4,0,0,3,0,.250,.313,.400,51255118
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,長岡 秀樹,2,8,7,0,2,0,1,0,4,2,0,0,0,0,1,1,0,1,0,.286,.571,.375,51455151
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,並木 秀尊,13,37,34,5,8,2,0,0,10,2,2,0,0,0,3,0,0,2,1,.235,.294,.297,91695153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,西舘 昂汰,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11615159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,西濱 勇星,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71475157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,西村 瑠伊斗,44,136,118,10,23,8,0,1,34,13,2,0,2,3,13,1,0,41,3,.195,.288,.269,91495157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,沼田 翔平,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61265138
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,根岸 辰昇,5,11,11,1,2,0,0,0,2,1,0,0,0,0,0,0,0,3,1,.182,.182,.182,41645150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,橋本 星哉,24,92,89,11,22,3,1,2,33,10,5,1,0,0,3,0,0,12,3,.247,.371,.272,11615157
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,長谷川 宙輝,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11615134
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,増居 翔太,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01805152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,松下 歩叶,26,96,91,7,26,5,1,2,39,10,0,1,0,0,5,0,0,8,1,.286,.429,.323,61865152
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,松本 健吾,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,03105159
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,松本 直樹,28,93,84,13,24,2,0,2,32,10,0,0,0,1,8,0,0,7,2,.286,.381,.344,51855136
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,松本 龍之介,38,77,69,7,10,1,2,0,15,4,4,1,0,0,8,0,0,29,0,.145,.217,.234,61865150
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,丸山 翔大,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,43145153
2026-06-03 15:53:56,Central,東京ヤクルトスワローズ,宮本 丈,2,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.143,.143,.143,01805136
